ID,factura,Fecha,vehiculo,costo_total,costo_directo,costo_fijo
728993,Q127.50,2017-08-25,Moto,Q57.50,Q37.38,Q20.13
656234,Q129.07,2017-01-18,Moto,Q91.07,Q60.10,Q30.96
482861,Q170.09,2017-05-20,Moto,Q110.09,Q69.35,Q40.73
475206,Q218.97,2017-11-23,Moto,Q179.97,Q111.58,Q68.39
571613,Q141.38,2017-06-04,Moto,Q122.38,Q75.87,Q46.50
880672,Q83.59,2017-01-18,Moto,Q22.59,Q14.23,Q8.36
600611,Q138.96,2017-11-19,Moto,Q73.96,Q46.59,Q27.36
774450,Q130.95,2017-12-30,Moto,Q91.95,Q60.69,Q31.26
412778,Q77.29,2017-01-04,Moto,Q60.29,Q38.59,Q21.71
305238,Q139.45,2017-02-19,Moto,Q87.45,Q56.84,Q30.61
305238,Q122.15,2017-11-25,Moto,Q62.15,Q40.40,Q21.75
403271,Q71.03,2017-04-18,Moto,Q19.03,Q11.42,Q7.61
858952,Q96.86,2017-02-28,Moto,Q46.86,Q31.86,Q15.00
883424,Q161.20,2017-07-26,Moto,Q119.20,Q71.52,Q47.68
370545,Q177.58,2017-10-29,Moto,Q84.58,Q51.60,Q32.99
370545,Q199.56,2017-05-16,Moto,Q112.56,Q68.66,Q43.90
631839,Q220.21,2017-06-24,Moto,Q152.21,Q92.85,Q59.36
710238,Q177.76,2017-03-04,Moto,Q109.76,Q72.44,Q37.32
393202,Q221.26,2017-06-24,Moto,Q126.26,Q83.33,Q42.93
507090,Q97.17,2017-10-12,Moto,Q78.17,Q50.81,Q27.36
917161,Q106.89,2017-04-12,Moto,Q77.89,Q49.85,Q28.04
341719,Q139.49,2017-05-17,Moto,Q111.49,Q69.13,Q42.37
651343,Q140.73,2017-11-23,Moto,Q99.73,Q63.83,Q35.90
328022,Q118.50,2017-08-25,Moto,Q69.50,Q41.70,Q27.80
529540,Q97.84,2017-06-25,Moto,Q48.84,Q30.28,Q18.56
411500,Q148.45,2017-10-10,Moto,Q133.45,Q84.07,Q49.37
889956,Q119.30,2017-02-18,Moto,Q74.30,Q49.04,Q25.26
889956,Q51.17,2017-08-06,Moto,Q35.17,Q22.16,Q13.01
730407,Q152.09,2017-06-26,Moto,Q99.09,Q59.45,Q39.64
883216,Q119.80,2017-02-25,Moto,Q98.80,Q65.21,Q33.59
948148,Q116.90,2017-12-03,Moto,Q93.90,Q61.03,Q32.86
506627,Q143.96,2017-05-18,Moto,Q94.96,Q57.93,Q37.03
633974,Q166.52,2017-02-23,Moto,Q146.52,Q95.24,Q51.28
344089,Q118.42,2017-08-02,Moto,Q83.42,Q49.22,Q34.20
846184,Q138.54,2017-02-23,Moto,Q102.54,Q63.57,Q38.97
745823,Q96.84,2017-11-14,Moto,Q40.84,Q25.32,Q15.52
383512,Q116.27,2017-09-08,Moto,Q80.27,Q50.57,Q29.70
745287,Q118.93,2017-08-19,Moto,Q60.93,Q37.77,Q23.15
739813,Q67.99,2017-12-06,Moto,Q36.99,Q22.56,Q14.42
792394,Q144.00,2017-09-21,Moto,Q96.00,Q61.44,Q34.56
516042,Q180.58,2017-06-25,Moto,Q122.58,Q72.32,Q50.26
512102,Q185.14,2017-11-27,Moto,Q114.14,Q76.48,Q37.67
572176,Q111.84,2017-05-10,Moto,Q23.84,Q14.54,Q9.30
489366,Q141.99,2017-02-26,Moto,Q83.99,Q49.56,Q34.44
896208,Q217.28,2017-03-02,Moto,Q127.28,Q86.55,Q40.73
338705,Q154.01,2017-02-19,Moto,Q122.01,Q82.97,Q39.04
840709,Q146.22,2017-04-05,Moto,Q87.22,Q52.33,Q34.89
883298,Q76.41,2017-05-14,Moto,Q61.41,Q38.69,Q22.72
883298,Q156.21,2017-12-03,Moto,Q73.21,Q47.59,Q25.62
607275,Q171.74,2017-09-21,Moto,Q76.74,Q49.88,Q26.86
838989,Q69.59,2017-12-15,Moto,Q35.59,Q22.06,Q13.52
700000,Q125.48,2017-10-12,Moto,Q72.48,Q44.21,Q28.27
654404,Q132.59,2017-03-01,Moto,Q74.59,Q49.23,Q25.36
515192,Q76.83,2017-06-28,Moto,Q51.83,Q31.10,Q20.73
675091,Q153.19,2017-07-25,Moto,Q67.19,Q40.31,Q26.88
430802,Q137.33,2017-04-18,Moto,Q78.33,Q52.48,Q25.85
464936,Q177.72,2017-01-30,Moto,Q91.72,Q55.03,Q36.69
844043,Q98.50,2017-10-09,Moto,Q75.50,Q44.55,Q30.96
912663,Q123.05,2017-11-14,Moto,Q44.05,Q29.51,Q14.54
532163,Q193.09,2017-11-05,Moto,Q113.09,Q74.64,Q38.45
942227,Q159.83,2017-08-31,Moto,Q81.83,Q55.64,Q26.18
981151,Q120.68,2017-05-01,Moto,Q49.68,Q31.30,Q18.38
706083,Q117.32,2017-05-21,Moto,Q29.32,Q17.59,Q11.73
445053,Q145.22,2017-03-02,Moto,Q80.22,Q52.14,Q28.08
445053,Q124.31,2017-04-01,Moto,Q45.31,Q30.36,Q14.95
805863,Q166.21,2017-12-04,Moto,Q69.21,Q42.91,Q26.30
655511,Q154.05,2017-12-09,Moto,Q97.05,Q57.26,Q39.79
709591,Q136.47,2017-06-24,Moto,Q58.47,Q38.01,Q20.47
586559,Q82.97,2017-03-28,Moto,Q24.97,Q16.23,Q8.74
430395,Q140.35,2017-08-03,Moto,Q73.35,Q44.75,Q28.61
923629,Q157.21,2017-11-10,Moto,Q79.21,Q47.53,Q31.68
980692,Q34.21,2017-06-11,Moto,Q14.21,Q8.67,Q5.54
847469,Q155.07,2017-07-26,Moto,Q97.07,Q64.06,Q33.00
641002,Q129.87,2017-01-04,Moto,Q50.87,Q34.59,Q16.28
358119,Q99.13,2017-10-30,Moto,Q76.13,Q49.49,Q26.65
534900,Q120.44,2017-10-28,Moto,Q62.44,Q37.46,Q24.98
843377,Q106.59,2017-10-22,Moto,Q77.59,Q51.21,Q26.38
900621,Q149.21,2017-05-10,Moto,Q61.21,Q38.56,Q22.65
804554,Q196.80,2017-04-28,Moto,Q101.80,Q66.17,Q35.63
949206,Q134.10,2017-02-27,Moto,Q36.10,Q24.19,Q11.91
368591,Q97.59,2017-03-10,Moto,Q48.59,Q33.04,Q15.55
654020,Q86.64,2017-09-06,Moto,Q29.64,Q20.15,Q9.48
359475,Q166.57,2017-11-01,Moto,Q138.57,Q91.46,Q47.11
417090,Q140.28,2017-11-04,Moto,Q112.28,Q74.10,Q38.17
432287,Q107.46,2017-12-08,Moto,Q57.46,Q33.90,Q23.56
372841,Q184.12,2017-10-07,Moto,Q92.12,Q55.27,Q36.85
691913,Q95.49,2017-12-28,Moto,Q63.49,Q43.18,Q20.32
764945,Q172.15,2017-05-27,Moto,Q72.15,Q48.34,Q23.81
815430,Q210.55,2017-04-18,Moto,Q117.55,Q74.05,Q43.49
684000,Q74.53,2017-06-13,Moto,Q54.53,Q34.90,Q19.63
694448,Q123.49,2017-10-31,Moto,Q34.49,Q20.35,Q14.14
692051,Q49.93,2017-03-12,Moto,Q21.93,Q14.47,Q7.46
351396,Q108.95,2017-02-21,Moto,Q44.95,Q30.12,Q14.83
725451,Q88.89,2017-01-20,Moto,Q51.89,Q32.69,Q19.20
767634,Q123.15,2017-06-06,Moto,Q37.15,Q23.78,Q13.37
993777,Q60.35,2017-03-04,Moto,Q39.35,Q26.36,Q12.99
965870,Q98.78,2017-08-22,Moto,Q58.78,Q37.03,Q21.75
562067,Q129.69,2017-04-26,Moto,Q77.69,Q48.95,Q28.75
876648,Q83.62,2017-08-27,Moto,Q40.62,Q24.37,Q16.25
720680,Q124.97,2017-01-31,Moto,Q69.97,Q44.78,Q25.19
913676,Q116.29,2017-03-24,Moto,Q84.29,Q52.26,Q32.03
763271,Q103.38,2017-06-14,Moto,Q39.38,Q26.39,Q13.00
325683,Q142.08,2017-10-20,Moto,Q42.08,Q25.25,Q16.83
696633,Q225.24,2017-10-26,Moto,Q126.24,Q78.27,Q47.97
751501,Q134.35,2017-05-16,Moto,Q63.35,Q39.91,Q23.44
608224,Q209.31,2017-10-22,Moto,Q114.31,Q70.87,Q43.44
936219,Q105.83,2017-04-19,Moto,Q15.83,Q9.50,Q6.33
936219,Q118.02,2017-05-16,Moto,Q51.02,Q34.18,Q16.84
702858,Q98.83,2017-12-20,Moto,Q30.83,Q20.65,Q10.17
829394,Q91.87,2017-03-07,Moto,Q53.87,Q31.78,Q22.09
348419,Q57.67,2017-12-19,Moto,Q29.67,Q18.39,Q11.27
382839,Q98.79,2017-08-15,Moto,Q75.79,Q44.72,Q31.07
671110,Q92.52,2017-11-10,Moto,Q31.52,Q20.17,Q11.35
671110,Q123.44,2017-10-14,Moto,Q35.44,Q23.39,Q12.05
671110,Q108.02,2017-06-04,Moto,Q35.02,Q21.01,Q14.01
671110,Q153.12,2017-06-30,Moto,Q73.12,Q49.72,Q23.40
656112,Q186.53,2017-02-06,Moto,Q94.53,Q59.56,Q34.98
808838,Q74.41,2017-03-16,Moto,Q31.41,Q21.04,Q10.36
859599,Q78.10,2017-08-15,Moto,Q22.10,Q13.48,Q8.62
621145,Q86.41,2017-01-17,Moto,Q47.41,Q28.45,Q18.96
621145,Q134.55,2017-12-15,Moto,Q93.55,Q61.74,Q31.81
551151,Q62.72,2017-08-20,Moto,Q33.72,Q22.93,Q10.79
529369,Q171.72,2017-08-11,Moto,Q80.72,Q47.63,Q33.10
574888,Q122.56,2017-08-16,Moto,Q30.56,Q20.48,Q10.08
553448,Q173.44,2017-10-09,Moto,Q83.44,Q54.23,Q29.20
640693,Q100.10,2017-02-08,Moto,Q55.10,Q33.61,Q21.49
736886,Q171.37,2017-12-31,Moto,Q108.37,Q67.19,Q41.18
548486,Q73.15,2017-08-25,Moto,Q25.15,Q15.09,Q10.06
548486,Q177.43,2017-09-05,Moto,Q81.43,Q48.04,Q33.38
548486,Q120.88,2017-08-19,Moto,Q60.88,Q40.18,Q20.70
391463,Q102.02,2017-09-13,Moto,Q77.02,Q49.29,Q27.73
507866,Q132.83,2017-11-13,Moto,Q112.83,Q69.96,Q42.88
969741,Q148.08,2017-05-18,Moto,Q60.08,Q37.25,Q22.83
546261,Q145.94,2017-01-22,Moto,Q115.94,Q78.84,Q37.10
653520,Q108.46,2017-03-29,Moto,Q65.46,Q41.89,Q23.57
828800,Q141.49,2017-02-01,Moto,Q45.49,Q30.93,Q14.56
828800,Q174.13,2017-05-30,Moto,Q77.13,Q52.45,Q24.68
855596,Q166.83,2017-04-18,Moto,Q99.83,Q60.90,Q38.93
317400,Q219.27,2017-06-01,Moto,Q144.27,Q92.33,Q51.94
741007,Q174.64,2017-08-18,Moto,Q122.64,Q76.04,Q46.60
657514,Q177.41,2017-09-13,Moto,Q106.41,Q62.78,Q43.63
364592,Q169.46,2017-11-30,Moto,Q87.46,Q53.35,Q34.11
479554,Q45.53,2017-06-17,Moto,Q29.53,Q18.90,Q10.63
445676,Q96.74,2017-07-19,Moto,Q23.74,Q14.72,Q9.02
792434,Q143.28,2017-03-08,Moto,Q84.28,Q55.62,Q28.65
549488,Q69.12,2017-08-30,Moto,Q16.12,Q9.83,Q6.29
435796,Q87.22,2017-08-26,Moto,Q43.22,Q26.80,Q16.42
999262,Q129.97,2017-12-04,Moto,Q84.97,Q56.93,Q28.04
717593,Q106.34,2017-03-18,Moto,Q43.34,Q28.61,Q14.74
913799,Q137.22,2017-01-20,Moto,Q92.22,Q58.10,Q34.12
542472,Q143.41,2017-03-24,Moto,Q81.41,Q51.29,Q30.12
836676,Q91.92,2017-08-01,Moto,Q28.92,Q19.37,Q9.54
940071,Q160.62,2017-08-16,Moto,Q69.62,Q41.77,Q27.85
465313,Q92.31,2017-01-01,Moto,Q53.31,Q35.71,Q17.59
665263,Q101.21,2017-10-19,Moto,Q63.21,Q41.09,Q22.12
703963,Q142.54,2017-03-14,Moto,Q98.54,Q65.04,Q33.50
926959,Q148.94,2017-09-03,Moto,Q68.94,Q42.05,Q26.89
605999,Q98.90,2017-03-15,Moto,Q28.90,Q17.63,Q11.27
845516,Q119.79,2017-01-30,Moto,Q52.79,Q33.26,Q19.53
571060,Q111.58,2017-08-11,Moto,Q77.58,Q45.77,Q31.81
584925,Q112.03,2017-09-07,Moto,Q59.03,Q36.01,Q23.02
639868,Q85.41,2017-07-17,Moto,Q21.41,Q12.85,Q8.56
540255,Q172.03,2017-10-09,Moto,Q108.03,Q63.74,Q44.29
491427,Q103.46,2017-10-06,Moto,Q31.46,Q18.88,Q12.59
817586,Q178.92,2017-02-28,Moto,Q86.92,Q53.02,Q33.90
817586,Q77.33,2017-11-25,Moto,Q57.33,Q36.69,Q20.64
929452,Q117.00,2017-10-02,Moto,Q47.00,Q30.08,Q16.92
875657,Q150.85,2017-07-20,Moto,Q75.85,Q50.82,Q25.03
918833,Q169.73,2017-09-29,Moto,Q119.73,Q71.84,Q47.89
888539,Q163.72,2017-12-03,Moto,Q102.72,Q64.72,Q38.01
341632,Q85.15,2017-01-22,Moto,Q70.15,Q42.79,Q27.36
558098,Q119.34,2017-11-01,Moto,Q68.34,Q45.79,Q22.55
650825,Q59.60,2017-09-13,Moto,Q38.60,Q25.86,Q12.74
423435,Q81.21,2017-02-05,Moto,Q51.21,Q31.24,Q19.97
691765,Q115.36,2017-12-25,Moto,Q97.36,Q58.41,Q38.94
679143,Q132.02,2017-10-21,Moto,Q102.02,Q61.21,Q40.81
712385,Q231.27,2017-07-08,Moto,Q152.27,Q103.54,Q48.73
681544,Q127.34,2017-08-27,Moto,Q72.34,Q43.40,Q28.94
681544,Q49.88,2017-03-26,Moto,Q25.88,Q16.05,Q9.84
645625,Q135.07,2017-10-03,Moto,Q80.07,Q54.45,Q25.62
720136,Q184.98,2017-08-28,Moto,Q101.98,Q66.29,Q35.69
588163,Q130.52,2017-10-20,Moto,Q83.52,Q50.95,Q32.57
772932,Q104.71,2017-08-16,Moto,Q68.71,Q40.54,Q28.17
795358,Q98.31,2017-01-13,Moto,Q67.31,Q41.73,Q25.58
717903,Q173.39,2017-10-03,Moto,Q84.39,Q50.64,Q33.76
765533,Q121.30,2017-04-17,Moto,Q42.30,Q25.81,Q16.50
454728,Q96.50,2017-06-19,Moto,Q42.50,Q28.05,Q14.45
537729,Q55.01,2017-09-28,Moto,Q35.01,Q21.71,Q13.30
816320,Q127.09,2017-04-06,Moto,Q80.09,Q50.46,Q29.63
785976,Q133.25,2017-10-16,Moto,Q37.25,Q22.35,Q14.90
608023,Q154.61,2017-11-10,Moto,Q60.61,Q38.18,Q22.43
742357,Q78.11,2017-07-05,Moto,Q31.11,Q18.35,Q12.75
607369,Q178.20,2017-04-26,Moto,Q105.20,Q62.07,Q43.13
409992,Q170.40,2017-08-02,Moto,Q151.40,Q92.35,Q59.05
412075,Q105.68,2017-05-22,Moto,Q23.68,Q14.92,Q8.76
542430,Q180.71,2017-03-26,Moto,Q90.71,Q54.43,Q36.29
563587,Q124.34,2017-07-04,Moto,Q101.34,Q59.79,Q41.55
792608,Q169.40,2017-05-20,Moto,Q82.40,Q54.39,Q28.02
516947,Q161.01,2017-05-26,Moto,Q87.01,Q56.55,Q30.45
314947,Q142.27,2017-11-28,Moto,Q81.27,Q54.45,Q26.82
845864,Q119.37,2017-02-20,Moto,Q76.37,Q51.16,Q25.20
422455,Q122.21,2017-09-07,Moto,Q66.21,Q43.03,Q23.17
578676,Q108.22,2017-04-26,Moto,Q51.22,Q32.27,Q18.95
836270,Q139.09,2017-03-17,Moto,Q52.09,Q33.86,Q18.23
315229,Q62.41,2017-04-17,Moto,Q33.41,Q21.72,Q11.69
700747,Q97.09,2017-08-18,Moto,Q79.09,Q48.24,Q30.84
408376,Q161.58,2017-09-22,Moto,Q82.58,Q52.02,Q30.55
766761,Q230.31,2017-03-14,Moto,Q137.31,Q86.50,Q50.80
859502,Q92.52,2017-08-14,Moto,Q76.52,Q52.04,Q24.49
413212,Q146.17,2017-02-06,Moto,Q71.17,Q41.99,Q29.18
698464,Q176.32,2017-02-15,Moto,Q77.32,Q52.58,Q24.74
501445,Q123.54,2017-09-18,Moto,Q66.54,Q44.58,Q21.96
953676,Q205.74,2017-03-19,Moto,Q125.74,Q77.96,Q47.78
546245,Q121.85,2017-03-31,Moto,Q34.85,Q20.56,Q14.29
347434,Q156.10,2017-10-14,Moto,Q69.10,Q46.30,Q22.80
347434,Q86.24,2017-05-03,Moto,Q51.24,Q31.26,Q19.98
829463,Q119.09,2017-02-27,Moto,Q48.09,Q32.70,Q15.39
602293,Q141.74,2017-11-22,Moto,Q91.74,Q62.39,Q29.36
686860,Q120.20,2017-07-24,Moto,Q82.20,Q50.14,Q32.06
686860,Q182.52,2017-04-20,Moto,Q99.52,Q58.71,Q40.80
389493,Q142.08,2017-01-20,Moto,Q49.08,Q31.90,Q17.18
880044,Q140.51,2017-03-24,Moto,Q96.51,Q60.80,Q35.71
597587,Q127.49,2017-02-27,Moto,Q65.49,Q42.57,Q22.92
325370,Q148.70,2017-05-16,Moto,Q84.70,Q50.82,Q33.88
530379,Q223.79,2017-03-30,Moto,Q136.79,Q84.81,Q51.98
768605,Q131.39,2017-02-06,Moto,Q99.39,Q60.63,Q38.76
494011,Q87.05,2017-09-18,Moto,Q62.05,Q41.58,Q20.48
617673,Q160.83,2017-01-17,Moto,Q95.83,Q60.37,Q35.46
636347,Q212.44,2017-08-13,Moto,Q138.44,Q89.99,Q48.45
556992,Q206.36,2017-10-21,Moto,Q147.36,Q98.73,Q48.63
505758,Q179.74,2017-12-04,Moto,Q163.74,Q106.43,Q57.31
572279,Q160.11,2017-06-15,Moto,Q99.11,Q64.42,Q34.69
452383,Q128.87,2017-06-07,Moto,Q75.87,Q45.52,Q30.35
385432,Q116.56,2017-04-19,Moto,Q30.56,Q20.78,Q9.78
835926,Q199.38,2017-08-25,Moto,Q109.38,Q65.63,Q43.75
996744,Q176.97,2017-09-05,Moto,Q132.97,Q87.76,Q45.21
649169,Q78.46,2017-08-28,Moto,Q40.46,Q26.70,Q13.76
921077,Q98.10,2017-03-12,Moto,Q41.10,Q24.66,Q16.44
795124,Q123.30,2017-11-21,Moto,Q83.30,Q56.64,Q26.66
796479,Q140.32,2017-12-15,Moto,Q86.32,Q53.52,Q32.80
376365,Q140.91,2017-09-16,Moto,Q72.91,Q45.93,Q26.98
630893,Q214.36,2017-01-25,Moto,Q124.36,Q79.59,Q44.77
437908,Q190.23,2017-02-19,Moto,Q124.23,Q74.54,Q49.69
601458,Q126.50,2017-12-11,Moto,Q70.50,Q47.24,Q23.27
350127,Q115.56,2017-07-11,Moto,Q55.56,Q37.78,Q17.78
459217,Q93.09,2017-10-10,Moto,Q62.09,Q39.74,Q22.35
822726,Q92.52,2017-10-10,Moto,Q75.52,Q44.56,Q30.96
993187,Q86.24,2017-02-17,Moto,Q65.24,Q43.71,Q21.53
993187,Q96.75,2017-04-24,Moto,Q68.75,Q46.06,Q22.69
879408,Q123.03,2017-11-17,Moto,Q85.03,Q53.57,Q31.46
524036,Q135.70,2017-08-17,Moto,Q95.70,Q56.46,Q39.24
591405,Q116.75,2017-12-23,Moto,Q53.75,Q32.25,Q21.50
431265,Q67.82,2017-08-14,Moto,Q41.82,Q25.09,Q16.73
735013,Q145.03,2017-07-18,Moto,Q103.03,Q70.06,Q32.97
855520,Q154.03,2017-03-30,Moto,Q101.03,Q63.65,Q37.38
321446,Q210.45,2017-06-10,Moto,Q126.45,Q79.66,Q46.79
936508,Q115.69,2017-07-03,Moto,Q23.69,Q15.87,Q7.82
827484,Q92.03,2017-03-21,Moto,Q43.03,Q26.68,Q16.35
827484,Q84.84,2017-11-03,Moto,Q29.84,Q18.50,Q11.34
987717,Q104.20,2017-02-17,Moto,Q49.20,Q29.52,Q19.68
485234,Q119.33,2017-02-21,Moto,Q50.33,Q31.21,Q19.13
899700,Q152.40,2017-08-12,Moto,Q61.40,Q39.30,Q22.10
964021,Q142.64,2017-01-26,Moto,Q77.64,Q48.92,Q28.73
492255,Q118.28,2017-03-12,Moto,Q58.28,Q36.72,Q21.56
492255,Q164.81,2017-12-30,Moto,Q77.81,Q52.13,Q25.68
492255,Q108.37,2017-07-26,Moto,Q35.37,Q24.05,Q11.32
719042,Q69.87,2017-06-27,Moto,Q32.87,Q20.38,Q12.49
719042,Q186.99,2017-02-01,Moto,Q99.99,Q64.00,Q36.00
678039,Q164.25,2017-01-21,Moto,Q78.25,Q48.52,Q29.74
838932,Q106.88,2017-03-07,Moto,Q55.88,Q38.00,Q17.88
958372,Q141.59,2017-10-24,Moto,Q93.59,Q55.22,Q38.37
657703,Q151.12,2017-10-01,Moto,Q59.12,Q36.66,Q22.47
577758,Q234.53,2017-04-13,Moto,Q135.53,Q89.45,Q46.08
451977,Q186.54,2017-05-07,Moto,Q91.54,Q61.33,Q30.21
651606,Q85.42,2017-12-31,Moto,Q52.42,Q35.12,Q17.30
676872,Q103.83,2017-03-31,Moto,Q69.83,Q41.90,Q27.93
401814,Q194.40,2017-12-11,Moto,Q116.40,Q69.84,Q46.56
684312,Q108.51,2017-04-04,Moto,Q58.51,Q35.69,Q22.82
622216,Q134.21,2017-06-08,Moto,Q71.21,Q46.29,Q24.92
723739,Q132.58,2017-01-03,Moto,Q40.58,Q27.59,Q12.98
647495,Q132.31,2017-12-09,Moto,Q41.31,Q27.68,Q13.63
884019,Q161.21,2017-03-14,Moto,Q65.21,Q38.48,Q26.74
785790,Q82.17,2017-09-12,Moto,Q44.17,Q27.82,Q16.34
898446,Q103.25,2017-11-05,Moto,Q82.25,Q55.93,Q26.32
626400,Q190.46,2017-06-14,Moto,Q97.46,Q58.48,Q38.99
950559,Q148.47,2017-10-21,Moto,Q71.47,Q42.17,Q29.30
950559,Q110.50,2017-09-28,Moto,Q87.50,Q59.50,Q28.00
507049,Q192.74,2017-02-22,Moto,Q115.74,Q77.55,Q38.19
312703,Q130.75,2017-05-30,Moto,Q112.75,Q74.42,Q38.34
379591,Q125.08,2017-08-10,Moto,Q25.08,Q16.80,Q8.28
375517,Q122.99,2017-05-29,Moto,Q66.99,Q42.88,Q24.12
948490,Q124.65,2017-07-19,Moto,Q70.65,Q41.69,Q28.97
338429,Q60.85,2017-01-11,Moto,Q41.85,Q24.69,Q17.16
782921,Q195.33,2017-05-02,Moto,Q121.33,Q77.65,Q43.68
967505,Q106.97,2017-03-15,Moto,Q40.97,Q25.81,Q15.16
351460,Q160.00,2017-02-07,Moto,Q125.00,Q76.25,Q48.75
598585,Q207.91,2017-07-05,Moto,Q128.91,Q81.21,Q47.70
658346,Q91.67,2017-03-14,Moto,Q59.67,Q38.78,Q20.88
895604,Q60.11,2017-01-29,Moto,Q21.11,Q13.30,Q7.81
359208,Q164.28,2017-10-12,Moto,Q75.28,Q44.41,Q30.86
359208,Q111.58,2017-10-18,Moto,Q79.58,Q50.93,Q28.65
978434,Q98.58,2017-09-16,Moto,Q48.58,Q31.57,Q17.00
548231,Q180.44,2017-08-10,Moto,Q105.44,Q63.26,Q42.18
773403,Q73.18,2017-12-21,Moto,Q29.18,Q19.26,Q9.92
486314,Q66.61,2017-02-16,Moto,Q31.61,Q20.86,Q10.75
368483,Q140.24,2017-06-21,Moto,Q45.24,Q30.31,Q14.93
564112,Q113.59,2017-06-29,Moto,Q35.59,Q22.42,Q13.17
973326,Q97.48,2017-07-09,Moto,Q62.48,Q36.86,Q25.62
421406,Q172.86,2017-01-21,Moto,Q98.86,Q62.28,Q36.58
444515,Q90.46,2017-10-15,Moto,Q26.46,Q17.47,Q9.00
510810,Q149.52,2017-08-10,Moto,Q79.52,Q48.50,Q31.01
989230,Q121.01,2017-05-21,Moto,Q72.01,Q43.21,Q28.80
534821,Q132.83,2017-07-30,Moto,Q48.83,Q31.25,Q17.58
721971,Q163.57,2017-09-29,Moto,Q82.57,Q55.32,Q27.25
544679,Q155.40,2017-11-15,Moto,Q101.40,Q68.95,Q32.45
581038,Q127.05,2017-11-25,Moto,Q51.05,Q30.12,Q20.93
581038,Q166.24,2017-01-05,Moto,Q95.24,Q59.05,Q36.19
581038,Q69.27,2017-11-28,Moto,Q39.27,Q23.56,Q15.71
456838,Q99.43,2017-06-18,Moto,Q33.43,Q22.73,Q10.70
633714,Q111.36,2017-11-21,Moto,Q60.36,Q36.22,Q24.15
975230,Q147.64,2017-07-06,Moto,Q82.64,Q52.06,Q30.58
573636,Q152.00,2017-04-08,Moto,Q68.00,Q43.52,Q24.48
442189,Q105.79,2017-11-23,Moto,Q35.79,Q21.83,Q13.96
549959,Q88.65,2017-05-12,Moto,Q41.65,Q27.49,Q14.16
514266,Q134.09,2017-05-04,Moto,Q115.09,Q72.50,Q42.58
535654,Q129.75,2017-11-15,Moto,Q73.75,Q50.15,Q23.60
735617,Q192.28,2017-04-02,Moto,Q126.28,Q74.50,Q51.77
973228,Q122.95,2017-07-02,Moto,Q34.95,Q22.37,Q12.58
504342,Q132.74,2017-03-04,Moto,Q70.74,Q44.57,Q26.18
624941,Q209.49,2017-08-23,Moto,Q149.49,Q94.18,Q55.31
370077,Q137.39,2017-08-02,Moto,Q82.39,Q54.38,Q28.01
348272,Q151.98,2017-03-11,Moto,Q52.98,Q31.79,Q21.19
708415,Q81.33,2017-11-13,Moto,Q49.33,Q33.05,Q16.28
983342,Q83.71,2017-07-08,Moto,Q31.71,Q20.93,Q10.78
604615,Q102.86,2017-06-26,Moto,Q71.86,Q42.40,Q29.46
694377,Q102.33,2017-06-23,Moto,Q73.33,Q46.19,Q27.13
422929,Q138.66,2017-10-29,Moto,Q62.66,Q42.61,Q20.05
334747,Q157.47,2017-07-01,Moto,Q81.47,Q55.40,Q26.07
718561,Q133.23,2017-03-31,Moto,Q66.23,Q44.37,Q21.86
771370,Q128.60,2017-12-06,Moto,Q59.60,Q35.16,Q24.43
468660,Q92.45,2017-03-05,Moto,Q58.45,Q37.99,Q20.46
922388,Q69.04,2017-12-20,Moto,Q49.04,Q28.93,Q20.10
362585,Q150.57,2017-09-19,Moto,Q82.57,Q50.37,Q32.20
985532,Q116.66,2017-01-01,Moto,Q51.66,Q32.03,Q19.63
774251,Q127.45,2017-05-21,Moto,Q32.45,Q19.15,Q13.31
690354,Q53.54,2017-02-08,Moto,Q31.54,Q19.87,Q11.67
367611,Q122.42,2017-07-07,Moto,Q59.42,Q35.65,Q23.77
367611,Q161.85,2017-12-20,Moto,Q76.85,Q48.42,Q28.44
818021,Q121.63,2017-04-16,Moto,Q74.63,Q49.26,Q25.38
497933,Q175.51,2017-05-23,Moto,Q81.51,Q50.54,Q30.97
857735,Q120.11,2017-12-20,Moto,Q56.11,Q33.67,Q22.44
806465,Q104.55,2017-11-06,Moto,Q63.55,Q38.77,Q24.79
836071,Q159.25,2017-07-05,Moto,Q106.25,Q62.69,Q43.56
710697,Q117.71,2017-07-08,Moto,Q28.71,Q18.08,Q10.62
525074,Q106.51,2017-02-19,Moto,Q46.51,Q28.37,Q18.14
744759,Q165.92,2017-07-10,Moto,Q120.92,Q78.60,Q42.32
976885,Q102.34,2017-06-18,Moto,Q61.34,Q39.87,Q21.47
529514,Q63.33,2017-04-14,Moto,Q40.33,Q24.60,Q15.73
968350,Q71.37,2017-01-18,Moto,Q35.37,Q23.34,Q12.02
827783,Q142.19,2017-01-09,Moto,Q58.19,Q37.82,Q20.37
384829,Q98.17,2017-04-26,Moto,Q60.17,Q35.50,Q24.67
788095,Q139.72,2017-09-14,Moto,Q73.72,Q43.50,Q30.23
788095,Q102.46,2017-05-28,Moto,Q75.46,Q47.54,Q27.92
545094,Q92.28,2017-10-29,Moto,Q27.28,Q17.46,Q9.82
889924,Q98.85,2017-11-28,Moto,Q46.85,Q28.58,Q18.27
526739,Q81.87,2017-08-30,Moto,Q38.87,Q23.71,Q15.16
543018,Q198.61,2017-04-01,Moto,Q141.61,Q83.55,Q58.06
