ID,factura,Fecha,vehiculo,costo_total,costo_directo,costo_fijo
495800,Q153.37,2017-04-20,Camion_5,Q120.37,Q73.43,Q46.95
495800,Q141.05,2017-10-28,Camion_5,Q116.05,Q76.59,Q39.46
495800,Q118.40,2017-08-06,Camion_5,Q92.40,Q60.06,Q32.34
474710,Q207.84,2017-10-28,Camion_5,Q134.84,Q84.95,Q49.89
474710,Q136.23,2017-09-04,Camion_5,Q94.23,Q55.59,Q38.63
474710,Q108.99,2017-06-04,Camion_5,Q76.99,Q46.19,Q30.79
474710,Q202.92,2017-01-20,Camion_5,Q147.92,Q93.19,Q54.73
763520,Q180.85,2017-12-07,Camion_5,Q109.85,Q67.01,Q42.84
984253,Q232.03,2017-09-12,Camion_5,Q158.03,Q96.40,Q61.63
984253,Q126.66,2017-11-06,Camion_5,Q102.66,Q69.81,Q32.85
994720,Q264.26,2017-03-31,Camion_5,Q245.26,Q156.97,Q88.29
477661,Q337.92,2017-04-20,Camion_5,Q280.92,Q165.74,Q115.18
737510,Q175.97,2017-08-02,Camion_5,Q128.97,Q79.96,Q49.01
636299,Q216.23,2017-10-09,Camion_5,Q176.23,Q103.98,Q72.26
636299,Q213.97,2017-07-13,Camion_5,Q168.97,Q114.90,Q54.07
749304,Q221.58,2017-11-19,Camion_5,Q152.58,Q102.23,Q50.35
305485,Q125.85,2017-09-29,Camion_5,Q89.85,Q57.51,Q32.35
305485,Q109.53,2017-11-11,Camion_5,Q46.53,Q28.38,Q18.15
802018,Q114.26,2017-04-30,Camion_5,Q63.26,Q37.32,Q25.94
712440,Q125.44,2017-05-06,Camion_5,Q73.44,Q47.74,Q25.70
485687,Q113.98,2017-05-12,Camion_5,Q74.98,Q47.98,Q26.99
881346,Q178.89,2017-10-14,Camion_5,Q115.89,Q73.01,Q42.88
908305,Q189.71,2017-09-28,Camion_5,Q173.71,Q116.39,Q57.33
908305,Q175.49,2017-11-28,Camion_5,Q146.49,Q87.90,Q58.60
908305,Q217.76,2017-12-14,Camion_5,Q184.76,Q110.86,Q73.90
908305,Q240.67,2017-07-27,Camion_5,Q186.67,Q112.00,Q74.67
584892,Q146.35,2017-08-31,Camion_5,Q101.35,Q66.89,Q34.46
584892,Q239.60,2017-11-17,Camion_5,Q167.60,Q102.24,Q65.36
584892,Q185.51,2017-06-28,Camion_5,Q118.51,Q71.10,Q47.40
883304,Q206.60,2017-03-03,Camion_5,Q162.60,Q97.56,Q65.04
883304,Q206.50,2017-09-30,Camion_5,Q161.50,Q98.51,Q62.98
883304,Q178.40,2017-04-21,Camion_5,Q135.40,Q88.01,Q47.39
630955,Q218.80,2017-09-20,Camion_5,Q149.80,Q101.87,Q47.94
665844,Q168.11,2017-10-05,Camion_5,Q125.11,Q82.57,Q42.54
665844,Q202.82,2017-04-03,Camion_5,Q155.82,Q105.96,Q49.86
665844,Q213.57,2017-06-12,Camion_5,Q163.57,Q104.69,Q58.89
665844,Q215.80,2017-03-25,Camion_5,Q154.80,Q100.62,Q54.18
665844,Q191.88,2017-03-25,Camion_5,Q148.88,Q101.24,Q47.64
665844,Q200.99,2017-03-19,Camion_5,Q134.99,Q80.99,Q54.00
665844,Q240.25,2017-09-15,Camion_5,Q178.25,Q108.73,Q69.52
665844,Q151.59,2017-07-20,Camion_5,Q123.59,Q84.04,Q39.55
665844,Q181.98,2017-12-24,Camion_5,Q152.98,Q100.97,Q52.01
665844,Q195.98,2017-05-02,Camion_5,Q125.98,Q83.15,Q42.83
665844,Q192.35,2017-01-16,Camion_5,Q158.35,Q107.68,Q50.67
665844,Q191.89,2017-08-31,Camion_5,Q128.89,Q76.05,Q52.85
665844,Q202.86,2017-01-07,Camion_5,Q175.86,Q107.28,Q68.59
665844,Q203.12,2017-07-14,Camion_5,Q177.12,Q120.44,Q56.68
665844,Q212.83,2017-03-01,Camion_5,Q152.83,Q97.81,Q55.02
665844,Q190.36,2017-09-24,Camion_5,Q150.36,Q100.74,Q49.62
665844,Q199.15,2017-05-29,Camion_5,Q137.15,Q86.40,Q50.74
665844,Q195.00,2017-08-28,Camion_5,Q124.00,Q74.40,Q49.60
665844,Q226.42,2017-05-25,Camion_5,Q166.42,Q108.17,Q58.25
665844,Q188.93,2017-04-11,Camion_5,Q123.93,Q73.12,Q50.81
665844,Q226.76,2017-09-12,Camion_5,Q159.76,Q100.65,Q59.11
665844,Q133.51,2017-03-09,Camion_5,Q103.51,Q67.28,Q36.23
665844,Q214.27,2017-08-15,Camion_5,Q145.27,Q95.88,Q49.39
665844,Q197.60,2017-06-07,Camion_5,Q175.60,Q119.41,Q56.19
665844,Q164.61,2017-01-19,Camion_5,Q130.61,Q78.37,Q52.24
665844,Q151.85,2017-04-10,Camion_5,Q106.85,Q70.52,Q36.33
665844,Q224.29,2017-07-26,Camion_5,Q166.29,Q109.75,Q56.54
665844,Q223.98,2017-10-08,Camion_5,Q170.98,Q106.01,Q64.97
665844,Q180.68,2017-02-26,Camion_5,Q137.68,Q82.61,Q55.07
665844,Q225.44,2017-04-01,Camion_5,Q171.44,Q111.44,Q60.00
665844,Q161.29,2017-04-08,Camion_5,Q119.29,Q76.35,Q42.95
334151,Q175.00,2017-09-11,Camion_5,Q134.00,Q91.12,Q42.88
377966,Q200.54,2017-02-01,Camion_5,Q144.54,Q86.72,Q57.81
377966,Q206.43,2017-02-01,Camion_5,Q138.43,Q83.06,Q55.37
354525,Q206.85,2017-06-16,Camion_5,Q166.85,Q101.78,Q65.07
354525,Q187.82,2017-01-17,Camion_5,Q118.82,Q74.86,Q43.96
680050,Q190.24,2017-04-16,Camion_5,Q158.24,Q102.86,Q55.39
680050,Q165.69,2017-11-04,Camion_5,Q111.69,Q74.84,Q36.86
680050,Q116.04,2017-07-24,Camion_5,Q96.04,Q61.46,Q34.57
680050,Q118.96,2017-09-08,Camion_5,Q87.96,Q57.18,Q30.79
402998,Q124.39,2017-11-17,Camion_5,Q66.39,Q39.83,Q26.55
402998,Q129.16,2017-10-15,Camion_5,Q108.16,Q73.55,Q34.61
402998,Q160.86,2017-04-18,Camion_5,Q97.86,Q58.72,Q39.14
402998,Q156.46,2017-06-14,Camion_5,Q131.46,Q80.19,Q51.27
402998,Q151.47,2017-02-28,Camion_5,Q128.47,Q75.80,Q52.67
402998,Q179.40,2017-02-17,Camion_5,Q104.40,Q68.90,Q35.50
402998,Q164.77,2017-06-10,Camion_5,Q125.77,Q83.01,Q42.76
402998,Q197.94,2017-01-11,Camion_5,Q126.94,Q79.97,Q46.97
696303,Q211.74,2017-07-18,Camion_5,Q189.74,Q115.74,Q74.00
512332,Q149.51,2017-08-17,Camion_5,Q102.51,Q66.63,Q35.88
512332,Q201.78,2017-04-29,Camion_5,Q148.78,Q98.20,Q50.59
512332,Q174.41,2017-06-09,Camion_5,Q137.41,Q87.94,Q49.47
512332,Q133.63,2017-07-14,Camion_5,Q86.63,Q56.31,Q30.32
512332,Q150.57,2017-03-09,Camion_5,Q94.57,Q55.79,Q38.77
512332,Q211.54,2017-12-13,Camion_5,Q144.54,Q93.95,Q50.59
512332,Q147.51,2017-05-11,Camion_5,Q120.51,Q71.10,Q49.41
512332,Q158.06,2017-08-15,Camion_5,Q119.06,Q71.44,Q47.62
774219,Q166.62,2017-08-30,Camion_5,Q105.62,Q68.65,Q36.97
774219,Q115.55,2017-12-01,Camion_5,Q92.55,Q54.61,Q37.95
774219,Q138.64,2017-09-30,Camion_5,Q101.64,Q69.11,Q32.52
774219,Q166.31,2017-03-29,Camion_5,Q107.31,Q67.61,Q39.71
774219,Q156.09,2017-01-26,Camion_5,Q134.09,Q84.48,Q49.61
774219,Q189.19,2017-07-01,Camion_5,Q127.19,Q81.40,Q45.79
774219,Q145.30,2017-02-12,Camion_5,Q115.30,Q73.79,Q41.51
774219,Q106.93,2017-04-16,Camion_5,Q77.93,Q48.32,Q29.61
774219,Q108.83,2017-03-26,Camion_5,Q92.83,Q58.48,Q34.35
774219,Q174.24,2017-04-15,Camion_5,Q103.24,Q69.17,Q34.07
774219,Q176.97,2017-09-29,Camion_5,Q108.97,Q73.01,Q35.96
774219,Q222.70,2017-03-25,Camion_5,Q149.70,Q92.81,Q56.89
774219,Q133.57,2017-06-10,Camion_5,Q92.57,Q59.24,Q33.32
774219,Q164.64,2017-12-21,Camion_5,Q107.64,Q68.89,Q38.75
774219,Q221.67,2017-04-21,Camion_5,Q146.67,Q98.27,Q48.40
774219,Q101.21,2017-11-14,Camion_5,Q81.21,Q55.22,Q25.99
774219,Q175.42,2017-06-22,Camion_5,Q114.42,Q75.52,Q38.90
333962,Q185.55,2017-05-26,Camion_5,Q138.55,Q92.83,Q45.72
333962,Q206.09,2017-04-03,Camion_5,Q168.09,Q112.62,Q55.47
542682,Q107.59,2017-01-31,Camion_5,Q58.59,Q36.91,Q21.68
542682,Q111.97,2017-11-20,Camion_5,Q75.97,Q50.14,Q25.83
600730,Q171.66,2017-11-03,Camion_5,Q111.66,Q69.23,Q42.43
600730,Q177.58,2017-03-11,Camion_5,Q141.58,Q93.44,Q48.14
896769,Q219.45,2017-02-21,Camion_5,Q163.45,Q109.51,Q53.94
896769,Q239.49,2017-07-11,Camion_5,Q185.49,Q116.86,Q68.63
896769,Q219.67,2017-07-01,Camion_5,Q171.67,Q115.02,Q56.65
896769,Q222.79,2017-03-27,Camion_5,Q193.79,Q114.34,Q79.45
896769,Q212.11,2017-07-05,Camion_5,Q144.11,Q93.67,Q50.44
896769,Q208.13,2017-02-09,Camion_5,Q160.13,Q100.88,Q59.25
896769,Q147.59,2017-07-29,Camion_5,Q128.59,Q78.44,Q50.15
896769,Q214.08,2017-05-08,Camion_5,Q149.08,Q93.92,Q55.16
960089,Q213.63,2017-02-10,Camion_5,Q152.63,Q100.74,Q51.89
639262,Q195.57,2017-02-17,Camion_5,Q150.57,Q96.37,Q54.21
639262,Q139.47,2017-01-09,Camion_5,Q105.47,Q68.56,Q36.92
639262,Q150.44,2017-05-04,Camion_5,Q114.44,Q68.66,Q45.77
639262,Q209.27,2017-03-01,Camion_5,Q151.27,Q92.27,Q58.99
639262,Q151.37,2017-09-01,Camion_5,Q88.37,Q53.90,Q34.46
639262,Q163.73,2017-04-26,Camion_5,Q139.73,Q86.63,Q53.10
639262,Q115.48,2017-10-11,Camion_5,Q93.48,Q57.03,Q36.46
639262,Q231.90,2017-03-08,Camion_5,Q157.90,Q105.79,Q52.11
639262,Q178.81,2017-07-15,Camion_5,Q108.81,Q66.37,Q42.44
347559,Q162.08,2017-09-05,Camion_5,Q139.08,Q83.45,Q55.63
314734,Q160.33,2017-05-02,Camion_5,Q136.33,Q83.16,Q53.17
734314,Q215.85,2017-11-07,Camion_5,Q147.85,Q100.54,Q47.31
734314,Q198.01,2017-12-29,Camion_5,Q146.01,Q97.83,Q48.18
734314,Q165.01,2017-01-24,Camion_5,Q150.01,Q94.50,Q55.50
734314,Q171.98,2017-12-25,Camion_5,Q100.98,Q61.60,Q39.38
734314,Q194.14,2017-08-18,Camion_5,Q144.14,Q87.93,Q56.22
734314,Q190.63,2017-10-20,Camion_5,Q135.63,Q84.09,Q51.54
734314,Q224.93,2017-04-23,Camion_5,Q154.93,Q94.51,Q60.42
734314,Q218.02,2017-02-06,Camion_5,Q164.02,Q103.33,Q60.69
734314,Q178.92,2017-02-23,Camion_5,Q162.92,Q110.79,Q52.13
793701,Q302.63,2017-05-07,Camion_5,Q270.63,Q159.67,Q110.96
793701,Q239.15,2017-05-17,Camion_5,Q215.15,Q137.69,Q77.45
793701,Q266.34,2017-01-18,Camion_5,Q205.34,Q133.47,Q71.87
605860,Q201.06,2017-08-25,Camion_5,Q143.06,Q87.27,Q55.80
605860,Q207.83,2017-01-31,Camion_5,Q132.83,Q90.32,Q42.50
315099,Q176.70,2017-10-14,Camion_5,Q123.70,Q84.12,Q39.58
315099,Q152.77,2017-07-23,Camion_5,Q92.77,Q54.73,Q38.03
566718,Q180.63,2017-12-07,Camion_5,Q162.63,Q102.46,Q60.17
566718,Q257.78,2017-09-15,Camion_5,Q191.78,Q115.07,Q76.71
566718,Q221.94,2017-09-18,Camion_5,Q205.94,Q127.68,Q78.26
566718,Q208.90,2017-08-13,Camion_5,Q152.90,Q94.80,Q58.10
991083,Q194.80,2017-02-15,Camion_5,Q125.80,Q77.99,Q47.80
991083,Q160.14,2017-07-06,Camion_5,Q88.14,Q52.88,Q35.25
870455,Q176.76,2017-07-09,Camion_5,Q122.76,Q82.25,Q40.51
870455,Q132.89,2017-05-25,Camion_5,Q73.89,Q44.34,Q29.56
870455,Q92.70,2017-06-02,Camion_5,Q61.70,Q40.72,Q20.98
870455,Q147.85,2017-12-04,Camion_5,Q77.85,Q50.60,Q27.25
539939,Q181.91,2017-05-11,Camion_5,Q122.91,Q73.75,Q49.16
539939,Q148.68,2017-02-06,Camion_5,Q101.68,Q63.04,Q38.64
667011,Q173.30,2017-08-19,Camion_5,Q112.30,Q72.99,Q39.30
946714,Q224.85,2017-11-15,Camion_5,Q165.85,Q97.85,Q68.00
874724,Q142.40,2017-06-11,Camion_5,Q112.40,Q71.93,Q40.46
874724,Q189.80,2017-05-31,Camion_5,Q118.80,Q71.28,Q47.52
874724,Q175.93,2017-12-15,Camion_5,Q119.93,Q74.36,Q45.57
874724,Q112.53,2017-03-21,Camion_5,Q91.53,Q59.50,Q32.04
665865,Q158.02,2017-03-17,Camion_5,Q91.02,Q56.43,Q34.59
665865,Q140.35,2017-09-24,Camion_5,Q80.35,Q53.83,Q26.51
665865,Q117.23,2017-03-12,Camion_5,Q72.23,Q42.61,Q29.61
485555,Q274.96,2017-08-14,Camion_5,Q237.96,Q145.16,Q92.81
485555,Q249.32,2017-10-21,Camion_5,Q233.32,Q149.32,Q84.00
485555,Q312.90,2017-03-21,Camion_5,Q285.90,Q174.40,Q111.50
485555,Q291.67,2017-07-09,Camion_5,Q260.67,Q174.65,Q86.02
485555,Q278.06,2017-12-12,Camion_5,Q253.06,Q154.37,Q98.69
485555,Q298.57,2017-06-25,Camion_5,Q276.57,Q168.71,Q107.86
485555,Q285.97,2017-05-21,Camion_5,Q258.97,Q168.33,Q90.64
485555,Q277.06,2017-07-03,Camion_5,Q244.06,Q163.52,Q80.54
485555,Q259.60,2017-05-18,Camion_5,Q239.60,Q141.36,Q98.23
790526,Q140.22,2017-10-08,Camion_5,Q98.22,Q58.93,Q39.29
790526,Q157.00,2017-08-02,Camion_5,Q119.00,Q71.40,Q47.60
452532,Q227.16,2017-11-30,Camion_5,Q187.16,Q123.53,Q63.63
573123,Q108.60,2017-11-10,Camion_5,Q90.60,Q60.70,Q29.90
573123,Q173.08,2017-08-03,Camion_5,Q119.08,Q77.40,Q41.68
641431,Q277.42,2017-04-01,Camion_5,Q244.42,Q151.54,Q92.88
362786,Q60.38,2017-05-12,Camion_5,Q31.38,Q20.08,Q11.30
575478,Q201.48,2017-04-19,Camion_5,Q130.48,Q88.72,Q41.75
743505,Q172.82,2017-12-05,Camion_5,Q138.82,Q88.85,Q49.98
632858,Q64.08,2017-04-18,Camion_5,Q46.08,Q27.18,Q18.89
632858,Q127.96,2017-07-18,Camion_5,Q54.96,Q33.53,Q21.44
632858,Q134.09,2017-01-15,Camion_5,Q59.09,Q36.04,Q23.04
632858,Q94.51,2017-09-01,Camion_5,Q50.51,Q33.84,Q16.67
632858,Q125.83,2017-12-11,Camion_5,Q58.83,Q36.48,Q22.36
632858,Q115.92,2017-03-26,Camion_5,Q50.92,Q31.06,Q19.86
632858,Q68.79,2017-03-10,Camion_5,Q39.79,Q23.48,Q16.31
632858,Q80.12,2017-01-05,Camion_5,Q47.12,Q29.68,Q17.43
950612,Q264.95,2017-10-23,Camion_5,Q222.95,Q144.92,Q78.03
950612,Q262.80,2017-07-25,Camion_5,Q205.80,Q127.60,Q78.21
950612,Q192.74,2017-04-11,Camion_5,Q172.74,Q112.28,Q60.46
831814,Q127.83,2017-02-08,Camion_5,Q99.83,Q62.90,Q36.94
831814,Q162.23,2017-01-12,Camion_5,Q127.23,Q76.34,Q50.89
831814,Q173.57,2017-12-13,Camion_5,Q115.57,Q71.65,Q43.92
598696,Q277.65,2017-03-29,Camion_5,Q234.65,Q140.79,Q93.86
679074,Q201.46,2017-01-07,Camion_5,Q154.46,Q98.86,Q55.61
679074,Q185.04,2017-04-25,Camion_5,Q120.04,Q73.23,Q46.82
574994,Q133.73,2017-09-07,Camion_5,Q106.73,Q68.31,Q38.42
574994,Q116.99,2017-04-07,Camion_5,Q100.99,Q61.61,Q39.39
651409,Q172.04,2017-08-21,Camion_5,Q100.04,Q68.02,Q32.01
573403,Q113.98,2017-09-04,Camion_5,Q87.98,Q52.79,Q35.19
367747,Q105.91,2017-10-22,Camion_5,Q66.91,Q41.49,Q25.43
475631,Q180.64,2017-03-04,Camion_5,Q118.64,Q72.37,Q46.27
349984,Q206.98,2017-09-15,Camion_5,Q141.98,Q93.71,Q48.27
425741,Q128.56,2017-12-30,Camion_5,Q94.56,Q59.58,Q34.99
530011,Q127.83,2017-09-20,Camion_5,Q96.83,Q62.94,Q33.89
805617,Q234.86,2017-03-06,Camion_5,Q164.86,Q100.56,Q64.29
878454,Q359.56,2017-05-17,Camion_5,Q286.56,Q194.86,Q91.70
878454,Q348.07,2017-09-13,Camion_5,Q279.07,Q181.39,Q97.67
823278,Q263.30,2017-09-20,Camion_5,Q219.30,Q135.97,Q83.33
785879,Q192.77,2017-11-14,Camion_5,Q117.77,Q77.73,Q40.04
785879,Q161.05,2017-03-23,Camion_5,Q132.05,Q80.55,Q51.50
785879,Q115.08,2017-09-07,Camion_5,Q94.08,Q58.33,Q35.75
785879,Q188.98,2017-02-27,Camion_5,Q132.98,Q90.42,Q42.55
460587,Q196.69,2017-12-30,Camion_5,Q166.69,Q110.01,Q56.67
460587,Q219.77,2017-07-07,Camion_5,Q155.77,Q105.92,Q49.85
681676,Q119.79,2017-12-01,Camion_5,Q92.79,Q58.45,Q34.33
471926,Q154.82,2017-11-26,Camion_5,Q86.82,Q59.04,Q27.78
772509,Q223.96,2017-05-22,Camion_5,Q191.96,Q122.85,Q69.11
471278,Q77.55,2017-09-15,Camion_5,Q41.55,Q26.59,Q14.96
471278,Q82.70,2017-04-25,Camion_5,Q64.70,Q39.47,Q25.23
919175,Q97.66,2017-10-23,Camion_5,Q52.66,Q31.07,Q21.59
919175,Q78.75,2017-11-17,Camion_5,Q53.75,Q32.25,Q21.50
340276,Q162.50,2017-10-27,Camion_5,Q122.50,Q83.30,Q39.20
663000,Q115.40,2017-02-28,Camion_5,Q87.40,Q53.32,Q34.09
792668,Q82.99,2017-07-08,Camion_5,Q58.99,Q38.34,Q20.64
792668,Q173.04,2017-04-02,Camion_5,Q127.04,Q83.85,Q43.19
792668,Q121.47,2017-10-01,Camion_5,Q60.47,Q38.70,Q21.77
792668,Q92.88,2017-07-07,Camion_5,Q59.88,Q37.13,Q22.75
792668,Q187.48,2017-01-14,Camion_5,Q128.48,Q83.51,Q44.97
792668,Q103.62,2017-08-02,Camion_5,Q67.62,Q44.63,Q22.99
305648,Q91.51,2017-09-13,Camion_5,Q75.51,Q50.59,Q24.92
305648,Q76.16,2017-05-05,Camion_5,Q31.16,Q18.69,Q12.46
305648,Q120.35,2017-12-24,Camion_5,Q57.35,Q37.28,Q20.07
895401,Q78.72,2017-03-18,Camion_5,Q41.72,Q25.03,Q16.69
678163,Q114.42,2017-06-03,Camion_5,Q64.42,Q39.29,Q25.12
678163,Q153.89,2017-01-25,Camion_5,Q102.89,Q65.85,Q37.04
678163,Q114.63,2017-01-29,Camion_5,Q75.63,Q45.38,Q30.25
678163,Q140.59,2017-05-11,Camion_5,Q73.59,Q44.15,Q29.43
678163,Q117.63,2017-09-13,Camion_5,Q72.63,Q42.85,Q29.78
678163,Q116.37,2017-09-10,Camion_5,Q60.37,Q36.83,Q23.54
678163,Q83.67,2017-11-07,Camion_5,Q62.67,Q40.73,Q21.93
678163,Q147.21,2017-01-06,Camion_5,Q76.21,Q45.72,Q30.48
678163,Q99.09,2017-12-25,Camion_5,Q74.09,Q45.19,Q28.89
678163,Q112.11,2017-12-25,Camion_5,Q63.11,Q41.65,Q21.46
678163,Q84.30,2017-09-06,Camion_5,Q50.30,Q29.68,Q20.62
678163,Q106.05,2017-02-28,Camion_5,Q65.05,Q41.63,Q23.42
678163,Q131.16,2017-06-03,Camion_5,Q99.16,Q63.47,Q35.70
678163,Q159.52,2017-08-29,Camion_5,Q101.52,Q67.00,Q34.52
678163,Q89.10,2017-02-05,Camion_5,Q72.10,Q42.54,Q29.56
678163,Q161.39,2017-01-04,Camion_5,Q109.39,Q65.63,Q43.75
678163,Q147.91,2017-05-16,Camion_5,Q75.91,Q44.79,Q31.12
678163,Q131.85,2017-06-29,Camion_5,Q94.85,Q60.70,Q34.14
678163,Q152.72,2017-02-04,Camion_5,Q81.72,Q54.75,Q26.97
678163,Q128.35,2017-06-30,Camion_5,Q91.35,Q59.38,Q31.97
678163,Q120.24,2017-06-03,Camion_5,Q61.24,Q37.36,Q23.89
678163,Q97.69,2017-03-31,Camion_5,Q59.69,Q35.21,Q24.47
678163,Q167.19,2017-07-12,Camion_5,Q105.19,Q67.32,Q37.87
678163,Q162.78,2017-12-05,Camion_5,Q104.78,Q64.96,Q39.82
678163,Q131.08,2017-09-29,Camion_5,Q92.08,Q58.93,Q33.15
678163,Q105.40,2017-02-12,Camion_5,Q64.40,Q42.51,Q21.90
678163,Q154.66,2017-04-01,Camion_5,Q92.66,Q62.08,Q30.58
678163,Q115.01,2017-04-13,Camion_5,Q77.01,Q46.21,Q30.80
678163,Q127.31,2017-12-21,Camion_5,Q79.31,Q50.76,Q28.55
678163,Q126.92,2017-03-26,Camion_5,Q73.92,Q45.09,Q28.83
678163,Q142.91,2017-02-05,Camion_5,Q79.91,Q51.14,Q28.77
678163,Q141.93,2017-06-16,Camion_5,Q115.93,Q75.35,Q40.57
678163,Q175.57,2017-10-02,Camion_5,Q103.57,Q62.14,Q41.43
678163,Q114.29,2017-06-15,Camion_5,Q56.29,Q33.77,Q22.52
678163,Q128.11,2017-02-17,Camion_5,Q113.11,Q72.39,Q40.72
678163,Q100.77,2017-12-30,Camion_5,Q63.77,Q41.45,Q22.32
678163,Q128.98,2017-02-07,Camion_5,Q92.98,Q56.72,Q36.26
678163,Q142.79,2017-01-31,Camion_5,Q98.79,Q63.23,Q35.57
678163,Q99.33,2017-12-04,Camion_5,Q53.33,Q32.00,Q21.33
678163,Q65.14,2017-12-07,Camion_5,Q43.14,Q27.18,Q15.96
678163,Q126.03,2017-04-08,Camion_5,Q94.03,Q56.42,Q37.61
678163,Q110.34,2017-08-28,Camion_5,Q84.34,Q53.13,Q31.20
678163,Q127.15,2017-01-31,Camion_5,Q58.15,Q37.80,Q20.35
678163,Q129.16,2017-07-23,Camion_5,Q78.16,Q47.68,Q30.48
678163,Q138.56,2017-08-28,Camion_5,Q112.56,Q74.29,Q38.27
678163,Q176.65,2017-03-26,Camion_5,Q107.65,Q65.67,Q41.98
678163,Q83.37,2017-05-13,Camion_5,Q68.37,Q45.81,Q22.56
678163,Q147.91,2017-05-27,Camion_5,Q102.91,Q61.74,Q41.16
678163,Q103.48,2017-03-06,Camion_5,Q44.48,Q29.36,Q15.12
678163,Q129.55,2017-02-09,Camion_5,Q96.55,Q64.69,Q31.86
678163,Q104.43,2017-04-17,Camion_5,Q53.43,Q35.80,Q17.63
678163,Q87.40,2017-11-20,Camion_5,Q65.40,Q43.16,Q22.24
678163,Q80.23,2017-05-16,Camion_5,Q52.23,Q32.91,Q19.33
678163,Q122.35,2017-09-14,Camion_5,Q88.35,Q60.08,Q28.27
678163,Q114.25,2017-07-03,Camion_5,Q53.25,Q34.62,Q18.64
678163,Q109.66,2017-01-17,Camion_5,Q86.66,Q52.86,Q33.80
678163,Q132.40,2017-02-09,Camion_5,Q60.40,Q41.07,Q19.33
678163,Q179.34,2017-01-29,Camion_5,Q108.34,Q67.17,Q41.17
678163,Q124.48,2017-10-27,Camion_5,Q81.48,Q51.33,Q30.15
678163,Q119.17,2017-02-02,Camion_5,Q75.17,Q46.61,Q28.57
678163,Q142.74,2017-03-07,Camion_5,Q91.74,Q55.04,Q36.70
678163,Q129.13,2017-06-04,Camion_5,Q109.13,Q72.02,Q37.10
678163,Q171.64,2017-02-26,Camion_5,Q113.64,Q73.87,Q39.77
678163,Q158.52,2017-02-05,Camion_5,Q96.52,Q64.67,Q31.85
678163,Q144.97,2017-06-25,Camion_5,Q103.97,Q66.54,Q37.43
678163,Q134.70,2017-05-19,Camion_5,Q72.70,Q43.62,Q29.08
678163,Q100.22,2017-10-04,Camion_5,Q70.22,Q45.64,Q24.58
678163,Q132.74,2017-09-04,Camion_5,Q98.74,Q64.18,Q34.56
678163,Q122.18,2017-07-11,Camion_5,Q57.18,Q37.74,Q19.44
678163,Q176.86,2017-08-13,Camion_5,Q101.86,Q61.12,Q40.75
678163,Q135.57,2017-04-16,Camion_5,Q90.57,Q55.24,Q35.32
678163,Q125.55,2017-08-05,Camion_5,Q99.55,Q66.70,Q32.85
678163,Q156.42,2017-07-29,Camion_5,Q111.42,Q69.08,Q42.34
678163,Q148.45,2017-08-10,Camion_5,Q75.45,Q45.27,Q30.18
678163,Q121.82,2017-12-30,Camion_5,Q72.82,Q45.88,Q26.94
678163,Q108.29,2017-04-10,Camion_5,Q87.29,Q59.36,Q27.93
678163,Q120.26,2017-12-18,Camion_5,Q49.26,Q31.03,Q18.22
735950,Q139.64,2017-12-21,Camion_5,Q76.64,Q45.98,Q30.66
524836,Q338.61,2017-03-31,Camion_5,Q287.61,Q192.70,Q94.91
445859,Q81.34,2017-11-11,Camion_5,Q63.34,Q43.07,Q20.27
445859,Q110.57,2017-07-28,Camion_5,Q62.57,Q38.17,Q24.40
445859,Q107.64,2017-11-23,Camion_5,Q84.64,Q57.56,Q27.08
445859,Q166.45,2017-11-12,Camion_5,Q92.45,Q61.94,Q30.51
842934,Q155.11,2017-05-10,Camion_5,Q84.11,Q52.15,Q31.96
930293,Q172.14,2017-01-17,Camion_5,Q115.14,Q78.30,Q36.85
930293,Q70.20,2017-07-30,Camion_5,Q54.20,Q31.98,Q22.22
930293,Q95.77,2017-06-07,Camion_5,Q63.77,Q37.62,Q26.14
930293,Q123.63,2017-04-07,Camion_5,Q90.63,Q60.72,Q29.91
930293,Q120.18,2017-11-02,Camion_5,Q104.18,Q63.55,Q40.63
930293,Q113.23,2017-10-12,Camion_5,Q96.23,Q56.78,Q39.45
938798,Q186.12,2017-11-05,Camion_5,Q130.12,Q83.28,Q46.84
342485,Q157.45,2017-07-20,Camion_5,Q85.45,Q52.13,Q33.33
592717,Q196.97,2017-01-29,Camion_5,Q123.97,Q75.62,Q48.35
922608,Q127.13,2017-02-11,Camion_5,Q54.13,Q35.73,Q18.41
674662,Q156.25,2017-07-15,Camion_5,Q138.25,Q94.01,Q44.24
889397,Q213.61,2017-11-17,Camion_5,Q185.61,Q120.64,Q64.96
373879,Q159.87,2017-01-27,Camion_5,Q122.87,Q83.55,Q39.32
814088,Q143.22,2017-07-09,Camion_5,Q102.22,Q64.40,Q37.82
948641,Q362.98,2017-06-29,Camion_5,Q291.98,Q189.79,Q102.19
983863,Q63.81,2017-07-27,Camion_5,Q16.81,Q9.92,Q6.89
478879,Q86.59,2017-02-07,Camion_5,Q68.59,Q42.52,Q26.06
478879,Q98.30,2017-09-14,Camion_5,Q67.30,Q44.42,Q22.88
478879,Q141.92,2017-11-14,Camion_5,Q75.92,Q51.63,Q24.30
307122,Q129.05,2017-04-04,Camion_5,Q74.05,Q50.36,Q23.70
936885,Q130.22,2017-07-02,Camion_5,Q112.22,Q68.46,Q43.77
309039,Q313.54,2017-05-10,Camion_5,Q254.54,Q160.36,Q94.18
